10.1033 9.64329 9.78265 9.89119 9.73698 9.87033 9.69411 9.85236 8.88097 9.75951 8.9296 8.92317 9.83308 9.77689 10.3548 9.89574 10.0323 10.1452 9.98756 10.1248 9.94558 10.1073 8.93792 10.0138 8.98827 8.98112 10.0847 10.0294 10.4524 9.9935 10.1299 10.2429 10.0853 10.2226 10.0434 10.2052 8.84003 10.1117 8.89033 8.88318 10.1823 10.1273 10.55 10.0913 10.2275 10.3406 10.1831 10.3204 10.1413 10.3031 8.74215 10.2097 8.79239 8.78523 10.28 10.2252 10.6475 10.189 10.3252 10.4383 10.2808 10.4183 10.2392 10.4011 8.64427 10.3076 8.69446 8.68729 10.3776 10.323 10.6333 10.1741 10.3127 10.4219 10.2676 10.4015 10.2253 10.384 8.6296 10.2911 8.67796 8.67152 10.3634 10.3081 10.6722 10.2111 10.3502 10.4601 10.3037 10.4383 10.26 10.4193 8.66507 10.326 8.71342 8.70647 10.4014 10.3436 10.6249 10.1626 10.3061 10.4089 10.2584 10.3866 10.2134 10.367 8.61756 10.2748 8.66268 8.65701 10.3542 10.2951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10.1033 9.64329 9.78265 9.89119 9.73698 9.87033 9.69411 9.85236 8.88097 9.75951 8.9296 8.92317 9.83308 9.77689 10.3548 9.89574 10.0323 10.1452 9.98756 10.1248 9.94558 10.1073 8.93792 10.0138 8.98827 8.98112 10.0847 10.0294 10.4524 9.9935 10.1299 10.2429 10.0853 10.2226 10.0434 10.2052 8.84003 10.1117 8.89033 8.88318 10.1823 10.1273 10.55 10.0913 10.2275 10.3406 10.1831 10.3204 10.1413 10.3031 8.74215 10.2097 8.79239 8.78523 10.28 10.2252 10.6475 10.189 10.3252 10.4383 10.2808 10.4183 10.2392 10.4011 8.64427 10.3076 8.69446 8.68729 10.3776 10.323 10.6333 10.1741 10.3127 10.4219 10.2676 10.4015 10.2253 10.384 8.6296 10.2911 8.67796 8.67152 10.3634 10.3081 10.6722 10.2111 10.3502 10.4601 10.3037 10.4383 10.26 10.4193 8.66507 10.326 8.71342 8.70647 10.4014 10.3436 10.6249 10.1626 10.3061 10.4089 10.2584 10.3866 10.2134 10.367 8.61756 10.2748 8.66268 8.65701 10.3542 10.2951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10.1033 9.64329 9.78265 9.89119 9.73698 9.87033 9.69411 9.85236 8.88097 9.75951 8.9296 8.92317 9.83308 9.77689 10.3548 9.89574 10.0323 10.1452 9.98756 10.1248 9.94558 10.1073 8.93792 10.0138 8.98827 8.98112 10.0847 10.0294 10.4524 9.9935 10.1299 10.2429 10.0853 10.2226 10.0434 10.2052 8.84003 10.1117 8.89033 8.88318 10.1823 10.1273 10.55 10.0913 10.2275 10.3406 10.1831 10.3204 10.1413 10.3031 8.74215 10.2097 8.79239 8.78523 10.28 10.2252 10.6475 10.189 10.3252 10.4383 10.2808 10.4183 10.2392 10.4011 8.64427 10.3076 8.69446 8.68729 10.3776 10.323 10.6333 10.1741 10.3127 10.4219 10.2676 10.4015 10.2253 10.384 8.6296 10.2911 8.67796 8.67152 10.3634 10.3081 10.6722 10.2111 10.3502 10.4601 10.3037 10.4383 10.26 10.4193 8.66507 10.326 8.71342 8.70647 10.4014 10.3436 10.6249 10.1626 10.3061 10.4089 10.2584 10.3866 10.2134 10.367 8.61756 10.2748 8.66268 8.65701 10.3542 10.2951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10.1033 9.64329 9.78265 9.89119 9.73698 9.87033 9.69411 9.85236 8.88097 9.75951 8.9296 8.92317 9.83308 9.77689 10.3548 9.89574 10.0323 10.1452 9.98756 10.1248 9.94558 10.1073 8.93792 10.0138 8.98827 8.98112 10.0847 10.0294 10.4524 9.9935 10.1299 10.2429 10.0853 10.2226 10.0434 10.2052 8.84003 10.1117 8.89033 8.88318 10.1823 10.1273 10.55 10.0913 10.2275 10.3406 10.1831 10.3204 10.1413 10.3031 8.74215 10.2097 8.79239 8.78523 10.28 10.2252 10.6475 10.189 10.3252 10.4383 10.2808 10.4183 10.2392 10.4011 8.64427 10.3076 8.69446 8.68729 10.3776 10.323 10.6333 10.1741 10.3127 10.4219 10.2676 10.4015 10.2253 10.384 8.6296 10.2911 8.67796 8.67152 10.3634 10.3081 10.6722 10.2111 10.3502 10.4601 10.3037 10.4383 10.26 10.4193 8.66507 10.326 8.71342 8.70647 10.4014 10.3436 10.6249 10.1626 10.3061 10.4089 10.2584 10.3866 10.2134 10.367 8.61756 10.2748 8.66268 8.65701 10.3542 10.2951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.380506 0.423687 0.348102 0.539071 0.381016 0.557071 0.437512 0.596641 0.572059 0.718769 0.650481 0.78341 0.327968 0.343731 0.5885 0.648851 0.555497 0.773086 0.601812 0.801363 0.66955 0.849513 0.811452 0.977829 0.895737 1.0471 0.550335 0.586913 0.597077 0.676901 0.580134 0.793204 0.638915 0.832721 0.717359 0.891054 0.867377 1.0274 0.958456 1.10377 0.570867 0.628638 0.613056 0.711094 0.612048 0.819691 0.682313 0.869847 0.770415 0.937639 0.927614 1.08129 1.02466 1.16405 0.598611 0.675978 0.636168 0.751003 0.650695 0.852207 0.731405 0.912326 0.828145 0.988833 0.991669 1.13909 1.09394 1.2276 0.633111 0.728386 0.571373 0.691445 0.603143 0.776085 0.684702 0.839108 0.782485 0.918816 0.947769 1.07196 1.05169 1.16361 0.567813 0.667071 0.630441 0.765226 0.676296 0.843449 0.766887 0.915428 0.871995 1.00278 1.0425 1.16155 1.15069 1.258 0.63756 0.752412 0.51287 0.655274 0.590888 0.702726 0.681759 0.779836 0.787359 0.872523 0.959526 1.03568 1.06916 1.13681 0.51961 0.64003 1.08392 0.944343 0.798511 1.03849 0.829116 1.05109 0.881665 1.08534 0.987994 1.17625 1.07597 1.2496 0.834348 0.86846 1.13541 1.01529 0.870748 1.09254 0.914134 1.11839 0.978655 1.16215 1.09222 1.26422 1.18997 1.34468 0.894705 0.949319 1.14278 1.04333 0.895119 1.11109 0.949377 1.14799 1.02579 1.20365 1.14795 1.3124 1.25322 1.40151 0.913427 0.991099 1.15669 1.07508 0.924959 1.13787 0.993401 1.18384 1.07771 1.25039 1.20935 1.36577 1.31878 1.46297 0.941153 1.03805 1.17895 1.11477 0.962699 1.16837 1.04119 1.22681 1.13607 1.30029 1.27311 1.42417 1.38846 1.52653 0.973216 1.08903 1.21212 1.14461 0.983775 1.21116 1.06208 1.26716 1.15637 1.33911 1.29208 1.46036 1.4061 1.56082 1.00701 1.1209 1.25095 1.19801 1.03684 1.25688 1.12182 1.32219 1.22424 1.39989 1.36352 1.5275 1.48221 1.6311 1.05514 1.18281 1.28142 1.22283 1.05463 1.29628 1.139 1.35885 1.23941 1.43448 1.37727 1.55897 1.49416 1.66094 1.08749 1.2121 
0.380234 0.423855 0.347836 0.53897 0.380665 0.556831 0.437093 0.596276 0.571689 0.718325 0.650064 0.782875 0.327916 0.34392 0.588215 0.649017 0.555226 0.772989 0.601472 0.801134 0.669154 0.849164 0.811107 0.977403 0.895343 1.04658 0.550283 0.587102 0.596797 0.677064 0.579869 0.793113 0.638584 0.832501 0.716977 0.890719 0.867048 1.02699 0.95808 1.10327 0.570828 0.628826 0.612783 0.711252 0.611789 0.819607 0.681992 0.869638 0.770046 0.937319 0.927301 1.0809 1.0243 1.16358 0.598584 0.676164 0.635903 0.751156 0.650442 0.852129 0.731095 0.912127 0.827791 0.988527 0.991372 1.13871 1.0936 1.22715 0.633097 0.728571 0.571126 0.691596 0.602898 0.776009 0.684392 0.83891 0.782123 0.918511 0.947467 1.07159 1.05134 1.16316 0.567811 0.667255 0.630202 0.765372 0.676059 0.84338 0.766589 0.915241 0.871648 1.00249 1.04222 1.16119 1.15036 1.25758 0.637569 0.752593 0.512668 0.655414 0.59067 0.702663 0.681466 0.779654 0.787006 0.872239 0.959234 1.03534 1.06883 1.1364 0.519643 0.640207 1.08356 0.944448 0.798236 1.03832 0.828773 1.05079 0.881265 1.0849 0.987569 1.17574 1.07551 1.24903 0.834208 0.868586 1.13506 1.01539 0.87048 1.09238 0.913792 1.1181 0.978263 1.16172 1.09181 1.26372 1.18953 1.34413 0.894574 0.949447 1.14243 1.04344 0.894858 1.11094 0.949048 1.14769 1.02541 1.20323 1.14755 1.31192 1.25278 1.40098 0.913308 0.99123 1.15635 1.07518 0.924701 1.13772 0.993084 1.18356 1.07734 1.24998 1.20897 1.36532 1.31837 1.46247 0.941038 1.03818 1.17861 1.11487 0.962452 1.16824 1.04088 1.22655 1.13572 1.29989 1.27273 1.42374 1.38806 1.52604 0.973111 1.08916 1.21178 1.14471 0.983522 1.21103 1.06177 1.26689 1.15603 1.33872 1.29172 1.45992 1.40571 1.56033 1.00689 1.12103 1.25061 1.19811 1.03659 1.25676 1.12152 1.32193 1.2239 1.39951 1.36317 1.52708 1.48183 1.63063 1.05503 1.18294 1.28107 1.22293 1.05438 1.29615 1.1387 1.35859 1.23908 1.4341 1.37693 1.55855 1.49378 1.66047 1.08738 1.21224 
0.380231 0.42378 0.347832 0.538926 0.380673 0.556808 0.437121 0.596273 0.571644 0.718257 0.649984 0.782798 0.327912 0.343943 0.588212 0.648946 0.555223 0.772942 0.601483 0.801109 0.669187 0.849162 0.811063 0.977336 0.895262 1.04651 0.550281 0.58713 0.596794 0.676994 0.579865 0.793066 0.638596 0.832477 0.717014 0.890717 0.867007 1.02693 0.958002 1.1032 0.570824 0.628859 0.612779 0.711183 0.611785 0.81956 0.682007 0.869613 0.770087 0.937316 0.927263 1.08083 1.02422 1.16351 0.598581 0.676201 0.635899 0.751089 0.650438 0.852083 0.731112 0.912103 0.827835 0.988524 0.991337 1.13865 1.09352 1.22708 0.633093 0.728611 0.57112 0.691526 0.602893 0.775967 0.684408 0.838887 0.782168 0.918507 0.947434 1.07153 1.05127 1.16309 0.567806 0.667295 0.630197 0.765303 0.676054 0.843337 0.766606 0.915218 0.871695 1.00249 1.04219 1.16114 1.1503 1.25751 0.637563 0.752637 0.51266 0.655342 0.590662 0.702628 0.681482 0.779634 0.787052 0.872233 0.959208 1.03528 1.06877 1.13633 0.519636 0.640251 1.08363 0.944514 0.798235 1.03838 0.828772 1.05086 0.881264 1.08498 0.987635 1.1758 1.07556 1.24906 0.834281 0.868649 1.13512 1.01545 0.870479 1.09244 0.913791 1.11817 0.978261 1.1618 1.09187 1.26379 1.18958 1.34416 0.894651 0.949509 1.14249 1.0435 0.894856 1.111 0.949046 1.14776 1.0254 1.20331 1.14762 1.31199 1.25283 1.40102 0.913391 0.991289 1.15642 1.07524 0.9247 1.13778 0.993083 1.18363 1.07734 1.25007 1.20904 1.36538 1.31842 1.4625 0.941125 1.03824 1.17868 1.11493 0.96245 1.16829 1.04088 1.22662 1.13572 1.29998 1.2728 1.4238 1.38812 1.52607 0.973202 1.08921 1.21185 1.14477 0.98352 1.21108 1.06177 1.26696 1.15603 1.33881 1.29179 1.45998 1.40576 1.56036 1.00698 1.12109 1.25068 1.19817 1.03659 1.25681 1.12152 1.322 1.2239 1.3996 1.36324 1.52714 1.48189 1.63066 1.05512 1.183 1.28114 1.22299 1.05438 1.2962 1.1387 1.35866 1.23908 1.43419 1.377 1.55861 1.49383 1.66049 1.08746 1.21228 
0.370552 0.414228 0.337751 0.530059 0.370873 0.548091 0.427772 0.587837 0.562756 0.710177 0.641612 0.775096 0.318369 0.335014 0.577233 0.638201 0.543796 0.763037 0.59049 0.791436 0.658774 0.839839 0.801188 0.968415 0.885962 1.03799 0.539598 0.577254 0.584011 0.664638 0.566728 0.781611 0.626081 0.821378 0.705241 0.880088 0.855887 1.01679 0.947553 1.09356 0.558505 0.617628 0.598299 0.697337 0.597092 0.806655 0.668123 0.857196 0.757098 0.925489 0.915028 1.06959 1.01274 1.15283 0.584756 0.663746 0.619849 0.735881 0.634354 0.837838 0.716011 0.898478 0.813763 0.975605 0.978103 1.1264 1.08111 1.21545 0.617905 0.715059 0.554279 0.675691 0.586234 0.760955 0.6688 0.824583 0.767655 0.904999 0.93382 1.05876 1.03853 1.15102 0.551864 0.653162 0.60911 0.745592 0.655399 0.824586 0.747341 0.897433 0.853825 0.985741 1.02543 1.14532 1.1346 1.24257 0.617759 0.735179 0.49034 0.634714 0.56936 0.682542 0.661647 0.760711 0.768685 0.854537 0.942029 1.01866 1.05271 1.12072 0.498674 0.621949 1.08363 0.944447 0.798235 1.03833 0.828783 1.05083 0.881295 1.08498 0.987588 1.17574 1.07548 1.24899 0.834282 0.868672 1.13513 1.01539 0.87048 1.0924 0.913804 1.11815 0.978299 1.1618 1.09183 1.26373 1.1895 1.34409 0.894653 0.94954 1.1425 1.04344 0.894857 1.11096 0.949063 1.14774 1.02544 1.20332 1.14758 1.31193 1.25276 1.40095 0.913393 0.991327 1.15642 1.07518 0.924701 1.13774 0.993102 1.18361 1.07738 1.25007 1.20901 1.36532 1.31835 1.46244 0.941127 1.03828 1.17869 1.11487 0.962451 1.16825 1.0409 1.2266 1.13577 1.29998 1.27277 1.42375 1.38805 1.526 0.973204 1.08926 1.21185 1.14471 0.983521 1.21104 1.06179 1.26694 1.15608 1.33881 1.29175 1.45993 1.40569 1.56029 1.00698 1.12113 1.25069 1.19811 1.03659 1.25677 1.12154 1.32198 1.22396 1.3996 1.3632 1.52709 1.48182 1.6306 1.05513 1.18304 1.28114 1.22293 1.05438 1.29616 1.13873 1.35864 1.23913 1.43419 1.37696 1.55855 1.49376 1.66043 1.08747 1.21233 
0.358036 0.401696 0.324531 0.518513 0.358021 0.536721 0.415514 0.576815 0.551126 0.699584 0.630669 0.764986 0.305986 0.323256 0.562855 0.62395 0.52864 0.749986 0.575906 0.778669 0.644957 0.827516 0.788102 0.956582 0.873644 1.02669 0.525567 0.564113 0.567165 0.648175 0.54922 0.766445 0.609396 0.806656 0.689542 0.865968 0.841071 1.00329 0.93363 1.08069 0.542233 0.60262 0.579122 0.678825 0.577439 0.789505 0.649544 0.840663 0.73971 0.909717 0.898657 1.05455 0.997367 1.13852 0.566415 0.647049 0.598512 0.715492 0.612777 0.81885 0.695745 0.880285 0.794872 0.958326 0.960341 1.10996 1.06443 1.19983 0.597687 0.696846 0.53193 0.65451 0.563936 0.740993 0.647904 0.805529 0.748221 0.886975 0.915597 1.04168 1.02146 1.13485 0.530679 0.634212 0.581939 0.719993 0.628561 0.800385 0.722281 0.874417 0.830549 0.964013 1.00359 1.12473 1.1141 1.22305 0.592196 0.71244 0.461579 0.607955 0.541716 0.656636 0.635885 0.736246 0.744807 0.831602 0.919682 0.997058 1.03179 1.10037 0.471625 0.598139 1.08363 0.944447 0.798235 1.03833 0.828783 1.05083 0.881295 1.08498 0.987588 1.17574 1.07548 1.24899 0.834282 0.868672 1.13513 1.01539 0.87048 1.0924 0.913804 1.11815 0.978299 1.1618 1.09183 1.26373 1.1895 1.34409 0.894653 0.94954 1.1425 1.04344 0.894857 1.11096 0.949063 1.14774 1.02544 1.20332 1.14758 1.31193 1.25276 1.40095 0.913393 0.991327 1.15642 1.07518 0.924701 1.13774 0.993102 1.18361 1.07738 1.25007 1.20901 1.36532 1.31835 1.46244 0.941127 1.03828 1.17869 1.11487 0.962451 1.16825 1.0409 1.2266 1.13577 1.29998 1.27277 1.42375 1.38805 1.526 0.973204 1.08926 1.21185 1.14471 0.983521 1.21104 1.06179 1.26694 1.15608 1.33881 1.29175 1.45993 1.40569 1.56029 1.00698 1.12113 1.25069 1.19811 1.03659 1.25677 1.12154 1.32198 1.22396 1.3996 1.3632 1.52709 1.48182 1.6306 1.05513 1.18304 1.28114 1.22293 1.05438 1.29616 1.13873 1.35864 1.23913 1.43419 1.37696 1.55855 1.49376 1.66043 1.08747 1.21233 
0.345218 0.389124 0.310996 0.506812 0.344676 0.525051 0.402615 0.565355 0.538705 0.688412 0.618818 0.754184 0.293443 0.311566 0.548164 0.60964 0.513163 0.736783 0.56083 0.765605 0.630506 0.814757 0.77423 0.944175 0.860419 1.0147 0.511372 0.551029 0.549986 0.631625 0.531367 0.75112 0.592201 0.791627 0.673199 0.8514 0.825467 0.989201 0.918801 1.06712 0.525782 0.587643 0.559588 0.660195 0.557417 0.772187 0.630442 0.823812 0.721673 0.893486 0.881498 1.03892 0.981091 1.12352 0.547879 0.630357 0.576793 0.694957 0.590812 0.799685 0.674947 0.861762 0.77533 0.940577 0.941794 1.09292 1.04685 1.18351 0.577259 0.678616 0.509172 0.633161 0.541222 0.720832 0.62645 0.786123 0.728114 0.868459 0.896577 1.02398 1.00349 1.11797 0.509257 0.615218 0.554302 0.694121 0.601208 0.775929 0.696556 0.850969 0.806482 0.941692 0.980819 1.10341 1.09256 1.20271 0.566323 0.689535 0.43229 0.580878 0.513521 0.630417 0.609431 0.7113 0.720119 0.808033 0.896412 0.974707 1.00984 1.07916 0.444208 0.574113 1.10421 0.965323 0.819882 1.05659 0.849448 1.06889 0.90166 1.10264 1.00626 1.19233 1.09353 1.26543 0.854255 0.887875 1.15992 1.0396 0.896607 1.11464 0.938632 1.13948 1.0014 1.18252 1.1137 1.2832 1.20968 1.3629 0.918855 0.972136 1.17124 1.0712 0.924657 1.13701 0.977615 1.17275 1.0521 1.2271 1.17242 1.33462 1.27586 1.42243 0.941659 1.01693 1.18942 1.10666 0.958663 1.16687 1.0244 1.21179 1.10692 1.27669 1.23601 1.39065 1.34405 1.48595 0.972783 1.06717 1.2155 1.14949 0.999703 1.2009 1.07577 1.25738 1.16774 1.32929 1.30284 1.45142 1.4159 1.5523 1.00833 1.12073 1.24798 1.17932 1.02031 1.24302 1.09633 1.29707 1.18749 1.36771 1.32173 1.48706 1.43356 1.58642 1.04153 1.15207 1.2945 1.23924 1.07988 1.29534 1.16273 1.35808 1.261 1.43402 1.39876 1.55903 1.51475 1.66145 1.09633 1.21984 1.32465 1.26417 1.09749 1.33448 1.17976 1.39526 1.2767 1.46878 1.41309 1.59164 1.52656 1.69197 1.12742 1.24816 
